"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","FieldStorageSuite","","","","[ListCardFields] List document fields test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","61","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","6","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","102","","CheckpointStorageSuite","","","","[INT CreateCheckpoint] Create checkpoint test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","4","","EmployeeStorageSuite","","","","[UpdateRefreshToken] Update refresh token test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","30","","AuthSuite","","","","[LoginEmployee] Incorrect phone number",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","112","","EmployeeStorageSuite","","","","[UpdateRefreshToken] Update refresh token test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","17","","InfoCardSuite","","","","[ValidateInfoCard] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","EmployeeStorageSuite","","","","[GetByInfoCardID] Get employee by info card ID test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","6","","InfoCardStorageSuite","","","","[List] List info cards test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","11","","InfoCardSuite","","","","[DeleteInfoCard] Success",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","111","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:22 GMT 2024","1385","","AuthSuite","","","","[RegisterEmployee] Incorrect company ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","9","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","3","","InfoCardStorageSuite","","","","[GetByID] Get info card by ID test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:22 GMT 2024","1429","","AuthSuite","","","","[RegisterEmployee] Correct request",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:22 GMT 2024","1299","","AuthSuite","","","","[LoginEmployee] Correct request",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","19","","CheckpointSuite","","","","[CreatePassage] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","CheckpointStorageSuite","","","","[CreatePassage] Create passage test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","18","","FieldSuite","","","","[ListDocumentFields] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","6","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","28","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","13","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","18","","FieldSuite","","","","[GetDocumentField] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","25","","DocumentSuite","","","","[CreateDocument] Incorrect info card ID",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","19","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","73","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","19","","CheckpointSuite","","","","[CreatePassage] Incorrect checkpoint ID",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","107","","EmployeeStorageSuite","","","","[Delete] Delete employee test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","23","","InfoCardSuite","","","","[ValidateInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","6","","FieldStorageSuite","","","","[Delete] Delete document field test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","6","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","2","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","15","","EmployeeSuite","","","","[GetEmployee] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","18","","FieldSuite","","","","[CreateDocumentField] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","1","","DocumentSuite","","","","[GetDocument] Incorrect document ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","3","","InfoCardStorageSuite","","","","[Delete] Delete info card test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:23 GMT 2024","1460","","EmployeeStorageSuite","","","","[GetByInfoCardID] Get employee by info card ID test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","57","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","118","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","75","","FieldStorageSuite","","","","[Get] Get document field test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","30","","InfoCardSuite","","","","[ListInfoCards] Incorrect request",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:22 GMT 2024","1346","","AuthSuite","","","","[LoginEmployee] Incorrect password",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","2","","CompanySuite","","","","[INT GetCompany] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","2","","EmployeeStorageSuite","","","","[Delete] Delete employee test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","22","","CheckpointSuite","","","","[ListPassages] Incorrect document ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","117","","CheckpointStorageSuite","","","","[INT CreatePassage] Create passage test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","2","","CompanySuite","","","","[INT GetCompany] Incorrect company ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","11","","EmployeeSuite","","","","[DeleteEmployee] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","10","","EmployeeSuite","","","","[GetEmployee] Incorrect phone number",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","2","","InfoCardSuite","","","","[CreateInfoCard] Incorrect employee ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","6","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","124","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","61","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","6","","DocumentSuite","","","","[GetDocumentByInfoCardID] Incorrect info card ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","18","","InfoCardSuite","","","","[GetInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","34","","InfoCardStorageSuite","","","","[GetByID] Get info card by ID test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","5","","FieldStorageSuite","","","","[Get] Get document field test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","46","","InfoCardStorageSuite","","","","[Delete] Delete info card test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","16","","FieldSuite","","","","[DeleteDocumentField] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","1","","DocumentStorageSuite","","","","[GetByID] Get document by ID test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","1","","InfoCardStorageSuite","","","","[Validate] Validate info card test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","2","","DocumentSuite","","","","[DeleteDocument] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","3","","CheckpointStorageSuite","","","","[GetPassage] Get passage test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","4","","DocumentSuite","","","","[DeleteDocument] Incorrect document ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","21","","EmployeeSuite","","","","[DeleteEmployee] Incorrect info card ID",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","22","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","31","","InfoCardSuite","","","","[DeleteInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","16","","FieldSuite","","","","[GetDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","9","","DocumentStorageSuite","","","","[Create] Create document test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","44","","InfoCardStorageSuite","","","","[Validate] Validate info card test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","8","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","9","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","109","","CheckpointStorageSuite","","","","[GetPassage] Get passage test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","19","","CheckpointSuite","","","","[ListPassages] Success",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","39","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","21","","InfoCardSuite","","","","[ListInfoCards] Success",""
"passed","Sun Oct 06 18:50:06 GMT 2024","Sun Oct 06 18:50:06 GMT 2024","15","","FieldSuite","","","","[ListDocumentFields] Incorrect document ID",""
"passed","Sun Oct 06 18:50:21 GMT 2024","Sun Oct 06 18:50:21 GMT 2024","33","","InfoCardStorageSuite","","","","[List] List info cards test",""
