"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","1","","InfoCardStorageSuite","","","","[Delete] Delete info card test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","9","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","7","","EmployeeSuite","","","","[DeleteEmployee] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","16","","InfoCardSuite","","","","[CreateInfoCard] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","10","","DocumentStorageSuite","","","","[Create] Create document test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","16","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","0","","FieldStorageSuite","","","","[ListCardFields] List document fields test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","7","","DocumentSuite","","","","[GetDocument] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","8","","DocumentSuite","","","","[GetDocument] Incorrect document ID",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","25","","CheckpointStorageSuite","","","","[CreatePassage] Create passage test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","1","","DocumentSuite","","","","[CreateDocument] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","2","","InfoCardStorageSuite","","","","[Validate] Validate info card test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","2","","CheckpointSuite","","","","[ListPassages] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","7","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:11 GMT 2024","2051","","AuthSuite","","","","[RegisterEmployee] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","6","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","18","","InfoCardSuite","","","","[DeleteInfoCard] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","2","","DocumentSuite","","","","[DeleteDocument] Incorrect document ID",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","8","","InfoCardSuite","","","","[ListInfoCards] Success",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","10","","CheckpointSuite","","","","[CreatePassage] Incorrect checkpoint ID",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","12","","InfoCardSuite","","","","[GetInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","3","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","13","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","4","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","4","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","5","","DocumentSuite","","","","[GetDocumentByInfoCardID] Incorrect info card ID",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","7","","EmployeeStorageSuite","","","","[UpdateRefreshToken] Update refresh token test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","8","","AuthSuite","","","","[LoginEmployee] Incorrect password",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","8","","AuthSuite","","","","[LoginEmployee] Incorrect phone number",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:09 GMT 2024","7","","InfoCardStorageSuite","","","","[List] List info cards test",""
"passed","Sun Oct 06 08:51:09 GMT 2024","Sun Oct 06 08:51:11 GMT 2024","2091","","AuthSuite","","","","[LoginEmployee] Correct request",""
