"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","5","","FieldSuite","","","","[ListDocumentFields] Incorrect document ID",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","16","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","7","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","4","","EmployeeSuite","","","","[GetEmployee] Incorrect phone number",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","2","","CheckpointSuite","","","","[CreatePassage] Success",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","5","","FieldSuite","","","","[ListDocumentFields] Success",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","12","","DocumentSuite","","","","[CreateDocument] Incorrect info card ID",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","12","","InfoCardSuite","","","","[GetInfoCard] Success",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","4","","FieldSuite","","","","[DeleteDocumentField] Incorrect field ID",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","1","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","8","","InfoCardSuite","","","","[ValidateInfoCard] Success",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","11","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","7","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","2","","CheckpointSuite","","","","[ListPassages] Incorrect document ID",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:02 GMT 2024","1899","","AuthSuite","","","","[RegisterEmployee] Success",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","10","","InfoCardSuite","","","","[ListInfoCards] Success",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","3","","FieldSuite","","","","[DeleteDocumentField] Success",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","16","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","6","","AuthSuite","","","","[LoginEmployee] Incorrect phone number",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","2","","CheckpointSuite","","","","[CreatePassage] Incorrect checkpoint ID",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","15","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","4","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","7","","InfoCardSuite","","","","[ValidateInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","5","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","9","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","1","","DocumentSuite","","","","[GetDocumentByInfoCardID] Success",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","2","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","2","","FieldSuite","","","","[GetDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","10","","EmployeeStorageSuite","","","","[Delete] Delete employee test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","12","","InfoCardSuite","","","","[DeleteInfoCard] Success",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","11","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","11","","CheckpointStorageSuite","","","","[GetPassage] Get passage test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","4","","EmployeeSuite","","","","[DeleteEmployee] Incorrect info card ID",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","8","","FieldStorageSuite","","","","[Delete] Delete document field test",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","10","","InfoCardStorageSuite","","","","[Validate] Validate info card test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","1","","EmployeeSuite","","","","[GetEmployee] Success",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","9","","InfoCardStorageSuite","","","","[GetByID] Get info card by ID test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","6","","InfoCardSuite","","","","[CreateInfoCard] Incorrect employee ID",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","5","","CompanySuite","","","","[GetCompany] Success",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","1","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 13:14:01 GMT 2024","Sun Oct 06 13:14:01 GMT 2024","3","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:00 GMT 2024","11","","DocumentSuite","","","","[CreateDocument] Success",""
"passed","Sun Oct 06 13:14:00 GMT 2024","Sun Oct 06 13:14:02 GMT 2024","1976","","AuthSuite","","","","[LoginEmployee] Correct request",""
