"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","13","","InfoCardStorageSuite","","","","[Validate] Validate info card test",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","29","","EmployeeSuite","","","","[GetEmployee] Success",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","2","","EmployeeStorageSuite","","","","[Delete] Delete employee test",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","2","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","8","","EmployeeSuite","","","","[GetEmployee] Incorrect phone number",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","8","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","1","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","9","","DocumentSuite","","","","[CreateDocument] Incorrect info card ID",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","4","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","7","","CheckpointStorageSuite","","","","[CreateCheckpoint] Create checkpoint test",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","1","","FieldStorageSuite","","","","[Get] Get document field test",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","12","","EmployeeSuite","","","","[DeleteEmployee] Success",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","6","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","17","","FieldSuite","","","","[GetDocumentField] Success",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","3","","EmployeeStorageSuite","","","","[UpdateRefreshToken] Update refresh token test",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","11","","CompanySuite","","","","[GetCompany] Incorrect company ID",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","14","","CompanySuite","","","","[GetCompany] Success",""
"passed","Sun Oct 06 13:20:17 GMT 2024","Sun Oct 06 13:20:17 GMT 2024","5","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","18","","DocumentSuite","","","","[DeleteDocument] Incorrect document ID",""
"passed","Sun Oct 06 13:20:16 GMT 2024","Sun Oct 06 13:20:16 GMT 2024","2","","InfoCardSuite","","","","[DeleteInfoCard] Success",""
