"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","1","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","9","","DocumentStorageSuite","","","","[GetByID] Get document by ID test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","9","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","2","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","3","","FieldSuite","","","","[ListDocumentFields] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","30","","FieldSuite","","","","[DeleteDocumentField] Incorrect field ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","16","","DocumentSuite","","","","[DeleteDocument] Incorrect document ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","7","","CheckpointSuite","","","","[ListPassages] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","14","","InfoCardSuite","","","","[DeleteInfoCard] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","3","","EmployeeSuite","","","","[DeleteEmployee] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","6","","CheckpointSuite","","","","[CreatePassage] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","10","","DocumentSuite","","","","[DeleteDocument] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","11","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","8","","DocumentSuite","","","","[CreateDocument] Success",""
"failed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","1","","AuthSuite","","","","[LoginEmployee] Incorrect password",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","19","","InfoCardSuite","","","","[CreateInfoCard] Incorrect employee ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","2","","InfoCardStorageSuite","","","","[List] List info cards test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","9","","EmployeeStorageSuite","","","","[GetByInfoCardID] Get employee by info card ID test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","9","","EmployeeStorageSuite","","","","[UpdateRefreshToken] Update refresh token test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","10","","DocumentSuite","","","","[GetDocumentByInfoCardID] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","8","","FieldSuite","","","","[GetDocumentField] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","22","","CheckpointStorageSuite","","","","[CreateCheckpoint] Create checkpoint test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","14","","CheckpointSuite","","","","[CreatePassage] Incorrect checkpoint ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","18","","InfoCardStorageSuite","","","","[Validate] Validate info card test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:18 GMT 2024","1168","","AuthSuite","","","","[RegisterEmployee] Incorrect company ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","12","","FieldStorageSuite","","","","[Delete] Delete document field test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","12","","InfoCardSuite","","","","[DeleteInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","16","","InfoCardSuite","","","","[ListInfoCards] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","6","","InfoCardSuite","","","","[ValidateInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","5","","FieldSuite","","","","[GetDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","15","","DocumentSuite","","","","[GetDocument] Incorrect document ID",""
"failed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:18 GMT 2024","1100","","AuthSuite","","","","[LoginEmployee] Correct request",""
"failed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","7","","AuthSuite","","","","[LoginEmployee] Incorrect phone number",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","32","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","4","","DocumentSuite","","","","[GetDocumentByInfoCardID] Incorrect info card ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","11","","FieldSuite","","","","[DeleteDocumentField] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","1","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","6","","InfoCardSuite","","","","[CreateInfoCard] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","1","","DocumentStorageSuite","","","","[Create] Create document test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","1","","EmployeeSuite","","","","[GetEmployee] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","9","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","6","","CheckpointSuite","","","","[ListPassages] Incorrect document ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","22","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","2","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","13","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","10","","InfoCardSuite","","","","[GetInfoCard] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","1","","InfoCardStorageSuite","","","","[GetByID] Get info card by ID test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","2","","EmployeeSuite","","","","[GetEmployee] Incorrect phone number",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","6","","FieldStorageSuite","","","","[ListCardFields] List document fields test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","25","","FieldSuite","","","","[CreateDocumentField] Success",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","4","","EmployeeSuite","","","","[DeleteEmployee] Incorrect info card ID",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","3","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Sun Oct 06 08:39:17 GMT 2024","Sun Oct 06 08:39:17 GMT 2024","1","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
