"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","5","","DocumentSuite","","","","[GetDocumentByInfoCardID] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","29","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","26","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","4","","DocumentSuite","","","","[GetDocument] Incorrect document ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","11","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","7","","InfoCardSuite","","","","[ListInfoCards] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","10","","CheckpointSuite","","","","[CreatePassage] Incorrect checkpoint ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","11","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","17","","FieldSuite","","","","[ListDocumentFields] Incorrect document ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","2","","FieldSuite","","","","[GetDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","20","","FieldSuite","","","","[CreateDocumentField] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","7","","EmployeeStorageSuite","","","","[Delete] Delete employee test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","14","","InfoCardSuite","","","","[DeleteInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","5","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","2","","InfoCardSuite","","","","[CreateInfoCard] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:14 GMT 2024","1772","","AuthSuite","","","","[LoginEmployee] Correct request",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","7","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","28","","CheckpointStorageSuite","","","","[GetPassage] Get passage test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","10","","InfoCardSuite","","","","[CreateInfoCard] Incorrect employee ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","7","","InfoCardSuite","","","","[ValidateInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","6","","EmployeeSuite","","","","[GetEmployee] Incorrect phone number",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","18","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","9","","InfoCardSuite","","","","[ValidateInfoCard] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","10","","FieldSuite","","","","[DeleteDocumentField] Incorrect field ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","9","","InfoCardSuite","","","","[GetInfoCard] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","14","","AuthSuite","","","","[LoginEmployee] Incorrect phone number",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","5","","InfoCardStorageSuite","","","","[GetByID] Get info card by ID test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","2","","DocumentSuite","","","","[GetDocumentByInfoCardID] Incorrect info card ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","3","","DocumentSuite","","","","[GetDocument] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","1","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","28","","CheckpointStorageSuite","","","","[CreateCheckpoint] Create checkpoint test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","11","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","964","","AuthSuite","","","","[RegisterEmployee] Incorrect company ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","6","","EmployeeStorageSuite","","","","[UpdateRefreshToken] Update refresh token test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","11","","FieldStorageSuite","","","","[ListCardFields] List document fields test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","9","","FieldStorageSuite","","","","[Delete] Delete document field test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","9","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","14","","InfoCardSuite","","","","[GetInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","15","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","5","","DocumentSuite","","","","[DeleteDocument] Incorrect document ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","7","","CheckpointSuite","","","","[CreatePassage] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","10","","CheckpointSuite","","","","[ListPassages] Incorrect document ID",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","4","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","9","","FieldStorageSuite","","","","[Get] Get document field test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","11","","InfoCardStorageSuite","","","","[List] List info cards test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","6","","InfoCardStorageSuite","","","","[Delete] Delete info card test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","7","","EmployeeStorageSuite","","","","[GetByInfoCardID] Get employee by info card ID test",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","5","","DocumentSuite","","","","[CreateDocument] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","4","","FieldSuite","","","","[DeleteDocumentField] Success",""
"passed","Sun Oct 06 08:43:13 GMT 2024","Sun Oct 06 08:43:13 GMT 2024","1","","CheckpointSuite","","","","[ListPassages] Success",""
